BoatName,BoatID,Date,Latitude,Longitude
Mason,111,2020-01-01 08:00:00,-38.035,-57.52777
Mason,111,2020-01-01 12:00:00,-38.03527,-57.52777
Mason,111,2020-01-02 08:00:00,-38.035,-57.52777
Mason,111,2020-01-02 12:00:00,-38.035,-57.52777
Mason,111,2020-01-02 23:00:00,-38.035,-57.52777
Mason,111,2020-01-03 00:00:00,-38.035135,-57.52777
Mason,111,2020-01-03 01:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 02:00:00,-38.035,-57.52777
Mason,111,2020-01-03 03:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 04:00:00,-38.035,-57.52777
Mason,111,2020-01-03 05:00:00,-38.035,-57.52777
Mason,111,2020-01-03 06:00:00,-38.035,-57.52777
Mason,111,2020-01-03 07:00:00,-38.035,-57.52777
Mason,111,2020-01-03 08:00:00,-38.035,-57.52777
Mason,111,2020-01-03 09:00:00,-38.035,-57.52777
Mason,111,2020-01-03 10:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 11:00:00,-38.035135,-57.52777
Mason,111,2020-01-03 12:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 13:00:00,-38.035,-57.52777
Mason,111,2020-01-03 14:00:00,-38.035135,-57.52777
Mason,111,2020-01-03 15:00:00,-38.03527,-57.52777
Mason,111,2020-01-03 16:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 17:00:00,-38.035,-57.52777
Mason,111,2020-01-03 18:00:00,-38.035,-57.52777
Mason,111,2020-01-03 19:00:00,-38.035,-57.52777
Mason,111,2020-01-03 20:00:00,-38.035,-57.52777
Mason,111,2020-01-03 21:00:00,-38.0350675,-57.52777
Mason,111,2020-01-03 22:00:00,-38.035,-57.52777
Mason,111,2020-01-03 23:00:00,-38.035,-57.52777
Mason,111,2020-01-04 00:00:00,-38.0350675,-57.52777
Mason,111,2020-01-04 01:00:00,-38.0352025,-57.52777
Mason,111,2020-01-04 02:00:00,-38.035,-57.52777
Mason,111,2020-01-04 03:00:00,-38.035135,-57.52777
Mason,111,2020-01-04 04:00:00,-38.035,-57.52777
Mason,111,2020-01-04 05:00:00,-38.035,-57.52777
Mason,111,2020-01-04 06:00:00,-38.035135,-57.52777
Mason,111,2020-01-04 07:00:00,-38.0350675,-57.52777
Mason,111,2020-01-04 08:00:00,-38.035,-57.52777
Mason,111,2020-01-04 09:00:00,-38.035,-57.52777
Mason,111,2020-01-04 10:00:00,-38.03527,-57.52777
Mason,111,2020-01-04 11:00:00,-38.035135,-57.52777
Mason,111,2020-01-04 12:00:00,-38.035,-57.52777
Mason,111,2020-01-04 13:00:00,-38.035,-57.52777
Mason,111,2020-01-04 14:00:00,-38.03527,-57.52777
Mason,111,2020-01-04 15:00:00,-38.03527,-57.52777
Mason,111,2020-01-04 16:00:00,-38.035,-57.52777
Mason,111,2020-01-04 17:00:00,-38.035,-57.52777
Mason,111,2020-01-04 18:00:00,-38.035,-57.52777
Mason,111,2020-01-04 19:00:00,-38.035,-57.52777
Mason,111,2020-01-04 20:00:00,-38.035,-57.52777
Mason,111,2020-01-04 21:00:00,-38.035,-57.52777
Mason,111,2020-01-04 22:00:00,-38.035,-57.52777
Mason,111,2020-01-04 23:00:00,-38.035,-57.52777
Mason,111,2020-01-05 00:00:00,-38.035,-57.52777
Mason,111,2020-01-05 01:00:00,-38.0352025,-57.52777
Mason,111,2020-01-05 02:00:00,-38.0350675,-57.52777
Mason,111,2020-01-05 03:00:00,-38.035,-57.52777
Mason,111,2020-01-05 04:00:00,-38.035,-57.52777
Mason,111,2020-01-05 05:00:00,-38.035,-57.52777
Mason,111,2020-01-05 06:00:00,-38.0350675,-57.52777
Mason,111,2020-01-05 07:00:00,-38.035,-57.52777
Mason,111,2020-01-05 08:00:00,-38.035,-57.52777
Mason,111,2020-01-05 09:00:00,-38.035,-57.52777
Mason,111,2020-01-05 10:00:00,-38.0352025,-57.52777
Mason,111,2020-01-05 11:00:00,-38.035,-57.52777
Mason,111,2020-01-05 12:00:00,-38.035,-57.52777
Mason,111,2020-01-05 13:00:00,-38.035,-57.52777
Mason,111,2020-01-05 14:00:00,-38.035,-57.52777
Mason,111,2020-01-05 15:00:00,-38.035,-57.52777
Mason,111,2020-01-05 16:00:00,-38.035,-57.52777
Mason,111,2020-01-05 17:00:00,-38.035,-57.52777
Mason,111,2020-01-05 18:00:00,-38.035,-57.52777
Mason,111,2020-01-05 19:00:00,-38.035,-57.52777
Mason,111,2020-01-05 20:00:00,-38.035,-57.52777
Mason,111,2020-01-05 21:00:00,-38.035,-57.52777
Mason,111,2020-01-05 22:00:00,-38.035,-57.52777
Mason,111,2020-01-05 23:00:00,-38.035,-57.52777
Mason,111,2020-01-06 00:00:00,-38.035,-57.52777
Mason,111,2020-01-06 01:00:00,-38.035,-57.52777
Mason,111,2020-01-06 02:00:00,-38.035,-57.52777
Mason,111,2020-01-06 03:00:00,-38.035,-57.52777
Mason,111,2020-01-06 04:00:00,-38.035,-57.52777
Mason,111,2020-01-06 05:00:00,-38.035,-57.52777
Mason,111,2020-01-06 06:00:00,-38.035,-57.52777
Mason,111,2020-01-06 07:00:00,-38.035,-57.52777
Mason,111,2020-01-06 08:00:00,-38.035053999999995,-57.527662
Mason,111,2020-01-06 09:00:00,-38.0444425,-57.535830000000004
Mason,111,2020-01-06 10:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 11:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 12:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 13:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 14:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 15:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 16:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 17:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 18:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 19:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 20:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 21:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 22:00:00,-38.04611,-57.53777
Mason,111,2020-01-06 23:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 00:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 01:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 02:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 03:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 04:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 05:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 06:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 07:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 08:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 09:00:00,-38.04611,-57.53777
Mason,111,2020-01-07 10:00:00,-38.0450675,-57.5350625
Mason,111,2020-01-07 11:00:00,-38.0643,-57.4866625
Mason,111,2020-01-07 12:00:00,-38.1626325,-57.507565
Mason,111,2020-01-07 13:00:00,-38.2604825,-57.556315000000005
Mason,111,2020-01-07 14:00:00,-38.3577725,-57.603120000000004
Mason,111,2020-01-07 15:00:00,-38.45826,-57.65284
Mason,111,2020-01-07 16:00:00,-38.5634,-57.7027025
Mason,111,2020-01-07 17:00:00,-38.6738825,-57.749995
Mason,111,2020-01-07 18:00:00,-38.788885,-57.795485
Mason,111,2020-01-07 19:00:00,-38.905345,-57.8444375
Mason,111,2020-01-07 20:00:00,-39.0191625,-57.898815
Mason,111,2020-01-07 21:00:00,-39.128955000000005,-57.949439999999996
Mason,111,2020-01-07 22:00:00,-39.2379125,-57.9916625
Mason,111,2020-01-07 23:00:00,-39.3453425,-58.0304125
Mason,111,2020-01-08 00:00:00,-39.1210375,-60.1729125
Mason,111,2020-01-08 01:00:00,-39.11729714285714,-60.49126571428572
Mason,111,2020-01-08 02:00:00,-39.22884875,-60.21958000000001
Mason,111,2020-01-08 03:00:00,-39.28516875,-60.24242625
Mason,111,2020-01-08 04:00:00,-39.26285142857143,-60.54618714285715
Mason,111,2020-01-08 05:00:00,-39.405655,-60.272565
Mason,111,2020-01-08 06:00:00,-39.4659325,-60.28589875
Mason,111,2020-01-08 07:00:00,-39.51798125,-60.29701
Mason,111,2020-01-08 08:00:00,-39.66203111111111,-60.092466666666674
Mason,111,2020-01-08 09:00:00,-39.74944,-60.04928142857143
Mason,111,2020-01-08 10:00:00,-39.68437,-60.347010000000004
Mason,111,2020-01-08 11:00:00,-39.73669625,-60.3680175
Mason,111,2020-01-08 12:00:00,-39.929359999999996,-60.12174285714286
Mason,111,2020-01-08 13:00:00,-39.838398749999996,-60.417010000000005
Mason,111,2020-01-08 14:00:00,-39.89020375,-60.444336250000006
Mason,111,2020-01-08 15:00:00,-39.94457875,-60.47392000000001
Mason,111,2020-01-08 16:00:00,-40.01211375,-60.514335
Mason,111,2020-01-08 17:00:00,-40.08381375,-60.5604475
Mason,111,2020-01-08 18:00:00,-40.15819125,-60.60812125
Mason,111,2020-01-08 19:00:00,-40.23558625,-60.65121125
Mason,111,2020-01-08 20:00:00,-40.2928425,-60.701003750000005
Mason,111,2020-01-08 21:00:00,-40.3604125,-60.73214875000001
Mason,111,2020-01-08 22:00:00,-40.43739125,-60.74749625
Mason,111,2020-01-08 23:00:00,-40.51221875,-60.7616625
Mason,111,2020-01-09 00:00:00,-40.58614125,-60.7755525
Mason,111,2020-01-09 01:00:00,-40.658294999999995,-60.790656250000005
Mason,111,2020-01-09 02:00:00,-40.72419625,-60.803990000000006
Mason,111,2020-01-09 03:00:00,-40.785725,-60.81867750000001
Mason,111,2020-01-09 04:00:00,-40.845135,-60.836698750000004
Mason,111,2020-01-09 05:00:00,-40.9041275,-60.857670000000006
Mason,111,2020-01-09 06:00:00,-40.961835,-60.87850375000001
Mason,111,2020-01-09 07:00:00,-40.687732857142855,-61.09793285714286
Mason,111,2020-01-09 08:00:00,-41.04253,-60.9294075
Mason,111,2020-01-09 09:00:00,-41.061765,-60.9441975
Mason,111,2020-01-09 10:00:00,-41.081835,-60.95944
Mason,111,2020-01-09 11:00:00,-41.097565,-60.968398750000006
Mason,111,2020-01-09 12:00:00,-40.780234285714286,-61.16269571428571
Mason,111,2020-01-09 13:00:00,-41.12444,-60.986385000000006
Mason,111,2020-01-09 14:00:00,-41.1329475,-60.997982500000006
Mason,111,2020-01-09 15:00:00,-41.13992625,-61.012600000000006
Mason,111,2020-01-09 16:00:00,-41.1460025,-61.0292325
Mason,111,2020-01-09 17:00:00,-40.81749428571429,-61.226821428571434
Mason,111,2020-01-09 18:00:00,-41.16721875,-61.073746250000006
Mason,111,2020-01-09 19:00:00,-40.84507571428571,-61.27091000000001
Mason,111,2020-01-09 20:00:00,-41.21676625,-61.1403775
Mason,111,2020-01-09 21:00:00,-40.90598857142857,-61.33535428571429
Mason,111,2020-01-09 22:00:00,-41.29742625,-61.20819
Mason,111,2020-01-09 23:00:00,-40.50046,-61.592173333333335
Mason,111,2020-01-10 00:00:00,-41.39291125,-61.2755525
Mason,111,2020-01-10 01:00:00,-41.063210000000005,-61.44706000000001
Mason,111,2020-01-10 02:00:00,-40.596015,-61.65721833333333
Mason,111,2020-01-10 03:00:00,-41.557565,-61.38784375
Mason,111,2020-01-10 04:00:00,-41.20705857142857,-61.5451542857143
Mason,111,2020-01-10 05:00:00,-41.259281428571434,-61.579600000000006
Mason,111,2020-01-10 06:00:00,-41.317614285714285,-61.61217857142857
Mason,111,2020-01-10 07:00:00,-41.36035285714286,-61.63317142857143
Mason,111,2020-01-10 08:00:00,-42.18237111111111,-61.47231222222222
Mason,111,2020-01-10 09:00:00,-41.44336714285714,-61.67575
Mason,111,2020-01-10 10:00:00,-41.932877500000004,-61.606558750000005
Mason,111,2020-01-10 11:00:00,-41.982217500000004,-61.615828750000006
Mason,111,2020-01-10 12:00:00,-42.03805125,-61.58562125
Mason,111,2020-01-10 13:00:00,-42.091385,-61.5655525
Mason,111,2020-01-10 14:00:00,-42.14482125,-61.560135
Mason,111,2020-01-10 15:00:00,-42.18457875,-61.593920000000004
Mason,111,2020-01-10 16:00:00,-41.71999571428571,-61.75713857142858
Mason,111,2020-01-10 17:00:00,-42.226905,-61.7222525
Mason,111,2020-01-10 18:00:00,-42.2347525,-61.733225000000004
Mason,111,2020-01-10 19:00:00,-42.2384675,-61.730865
Mason,111,2020-01-10 20:00:00,-42.2426,-61.725342500000004
Mason,111,2020-01-10 21:00:00,-42.24378,-61.724022500000004
Mason,111,2020-01-10 22:00:00,-42.24395375,-61.726523750000005
Mason,111,2020-01-10 23:00:00,-42.24496,-61.729406250000004
Mason,111,2020-01-11 00:00:00,-42.24645375,-61.73246125000001
Mason,111,2020-01-11 01:00:00,-42.248225,-61.735307500000005
Mason,111,2020-01-11 02:00:00,-42.25013375,-61.73649
Mason,111,2020-01-11 03:00:00,-42.24926625,-61.73642
Mason,111,2020-01-11 04:00:00,-42.24392,-61.7385025
Mason,111,2020-01-11 05:00:00,-42.23982125,-61.74249625
Mason,111,2020-01-11 06:00:00,-42.2378775,-61.746558750000005
Mason,111,2020-01-11 07:00:00,-42.217425,-61.76332875000001
Mason,111,2020-01-11 08:00:00,-42.565921111111116,-61.78277333333334
Mason,111,2020-01-11 09:00:00,-42.15718125,-61.888850000000005
Mason,111,2020-01-11 10:00:00,-42.13110625,-61.942496250000005
Mason,111,2020-01-11 11:00:00,-42.11027375,-62.00034375
Mason,111,2020-01-11 12:00:00,-42.096245,-62.05808625
Mason,111,2020-01-11 13:00:00,-42.077529999999996,-62.11635125
Mason,111,2020-01-11 14:00:00,-42.05017,-62.17569125
Mason,111,2020-01-11 15:00:00,-42.01735625,-62.18437
Mason,111,2020-01-11 16:00:00,-41.9716975,-62.143468750000004
Mason,111,2020-01-11 17:00:00,-41.95912625,-62.1373225
Mason,111,2020-01-11 18:00:00,-41.50138285714286,-62.15785428571429
Mason,111,2020-01-11 19:00:00,-41.94930125,-62.138400000000004
Mason,111,2020-01-11 20:00:00,-41.946315,-62.138155
Mason,111,2020-01-11 21:00:00,-41.9440225,-62.13833
Mason,111,2020-01-11 22:00:00,-41.492734285714285,-62.15777428571429
Mason,111,2020-01-11 23:00:00,-41.94378,-62.137115
Mason,111,2020-01-12 00:00:00,-41.94461375,-62.13628125
Mason,111,2020-01-12 01:00:00,-41.4944,-62.15896571428572
Mason,111,2020-01-12 02:00:00,-41.49547285714285,-62.16333000000001
Mason,111,2020-01-12 03:00:00,-41.49737571428572,-62.16717857142857
Mason,111,2020-01-12 04:00:00,-40.896476666666665,-62.19300500000001
Mason,111,2020-01-12 05:00:00,-40.89694,-62.19444000000001
Mason,111,2020-01-12 06:00:00,-42.301877777777776,-62.1412
Mason,111,2020-01-12 07:00:00,-41.49820999999999,-62.17154428571429
Mason,111,2020-01-12 08:00:00,-42.29922444444444,-62.139162222222225
Mason,111,2020-01-12 09:00:00,-41.94697375,-62.1522525
Mason,111,2020-01-12 10:00:00,-41.946490000000004,-62.151245
Mason,111,2020-01-12 11:00:00,-41.946625,-62.14950875
Mason,111,2020-01-12 12:00:00,-41.9473225,-62.146975000000005
Mason,111,2020-01-12 13:00:00,-41.94812125,-62.144095
Mason,111,2020-01-12 14:00:00,-41.944751249999996,-62.14086375
Mason,111,2020-01-12 15:00:00,-41.9390575,-62.1392675
Mason,111,2020-01-12 16:00:00,-42.38158285714286,-62.121187142857146
Mason,111,2020-01-12 17:00:00,-41.92579375,-62.144058750000006
Mason,111,2020-01-12 18:00:00,-41.91982,-62.14874625
Mason,111,2020-01-12 19:00:00,-41.914995,-62.152808750000005
Mason,111,2020-01-12 20:00:00,-41.911522500000004,-62.1559675
Mason,111,2020-01-12 21:00:00,-41.91016875,-62.157668750000006
Mason,111,2020-01-12 22:00:00,-41.90891875,-62.158225
Mason,111,2020-01-12 23:00:00,-41.90753,-62.15801625
Mason,111,2020-01-13 00:00:00,-45.0254825,-62.041174999999996
Mason,111,2020-01-13 01:00:00,-45.02826,-62.044647499999996
Mason,111,2020-01-13 02:00:00,-45.032495000000004,-62.0497175
Mason,111,2020-01-13 03:00:00,-45.036522500000004,-62.056245
Mason,111,2020-01-13 04:00:00,-45.0394425,-62.065065000000004
Mason,111,2020-01-13 05:00:00,-45.041315,-62.0750625
Mason,111,2020-01-13 06:00:00,-45.04326,-62.0844425
Mason,111,2020-01-13 07:00:00,-45.04583,-62.09200750000001
Mason,111,2020-01-13 08:00:00,-45.04844,-62.096438
Mason,111,2020-01-13 09:00:00,-45.043815,-62.098675
Mason,111,2020-01-13 10:00:00,-45.039995000000005,-62.09944
Mason,111,2020-01-13 11:00:00,-45.0293675,-62.1076375
Mason,111,2020-01-13 12:00:00,-44.948885000000004,-62.2199275
Mason,111,2020-01-13 13:00:00,-44.8727725,-62.3766625
Mason,111,2020-01-13 14:00:00,-44.7847175,-62.503675
Mason,111,2020-01-13 15:00:00,-44.7111075,-62.634095
Mason,111,2020-01-13 16:00:00,-44.6348575,-62.78305
Mason,111,2020-01-13 17:00:00,-44.5684,-62.89958
Mason,111,2020-01-13 18:00:00,-44.521452499999995,-62.963049999999996
Mason,111,2020-01-13 19:00:00,-44.4434675,-63.0439525
Mason,111,2020-01-13 20:00:00,-44.3539525,-63.13326
Mason,111,2020-01-13 21:00:00,-44.2591625,-63.221522500000006
Mason,111,2020-01-13 22:00:00,-44.16479,-63.3104125
Mason,111,2020-01-13 23:00:00,-44.07708,-63.404095
Mason,111,2020-01-14 00:00:00,-43.9838825,-63.497495
Mason,111,2020-01-14 01:00:00,-43.8872875,-63.6203425
Mason,111,2020-01-14 02:00:00,-43.787355,-63.749719999999996
Mason,111,2020-01-14 03:00:00,-43.67722,-63.863192500000004
Mason,111,2020-01-14 04:00:00,-43.5572875,-63.946870000000004
Mason,111,2020-01-14 05:00:00,-43.438122500000006,-64.0290225
Mason,111,2020-01-14 06:00:00,-43.309095,-64.1024925
Mason,111,2020-01-14 07:00:00,-43.17083,-64.18714750000001
Mason,111,2020-01-14 08:00:00,-42.995328,-64.24983
Mason,111,2020-01-14 09:00:00,-42.8772175,-64.4143725
Mason,111,2020-01-14 10:00:00,-42.827635,-64.63319
Mason,111,2020-01-14 11:00:00,-42.78173,-64.843955
Mason,111,2020-01-14 12:00:00,-42.742565,-64.9990225
Mason,111,2020-01-14 13:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 14:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 15:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 16:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 17:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 18:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 19:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 20:00:00,-42.73805000000001,-65.02722
Mason,111,2020-01-14 21:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 22:00:00,-42.73805,-65.02722
Mason,111,2020-01-14 23:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 00:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 01:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 02:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 03:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 04:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 05:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 06:00:00,-42.73805000000001,-65.02722
Mason,111,2020-01-15 07:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 08:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 09:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 10:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 11:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 12:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 13:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 14:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 15:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 16:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 17:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 18:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 19:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 20:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 21:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 22:00:00,-42.73805,-65.02722
Mason,111,2020-01-15 23:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 00:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 01:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 02:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 03:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 04:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 05:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 06:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 07:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 08:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 09:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 10:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 11:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 12:00:00,-42.73805,-65.02722
Mason,111,2020-01-16 13:00:00,-42.741662500000004,-65.01645500000001
Mason,111,2020-01-16 14:00:00,-42.74444,-64.9883975
Mason,111,2020-01-16 15:00:00,-42.739855,-64.9759675
Mason,111,2020-01-16 16:00:00,-42.7437475,-64.9818
Mason,111,2020-01-16 17:00:00,-42.7522875,-64.9838125
Mason,111,2020-01-16 18:00:00,-42.7506875,-64.99728999999999
Mason,111,2020-01-16 19:00:00,-42.7488125,-64.99423
Mason,111,2020-01-16 20:00:00,-42.760065,-64.91812
Mason,111,2020-01-16 21:00:00,-42.78312,-64.762705
Mason,111,2020-01-16 22:00:00,-42.8129125,-64.609925
Mason,111,2020-01-16 23:00:00,-42.84555,-64.4623575
Mason,111,2020-01-17 00:00:00,-42.888675,-64.31374500000001
Mason,111,2020-01-17 01:00:00,-42.9815225,-64.20694
Mason,111,2020-01-17 02:00:00,-43.08076,-64.1092325
Mason,111,2020-01-17 03:00:00,-43.1819425,-64.0191625
Mason,111,2020-01-17 04:00:00,-43.290620000000004,-63.93333
Mason,111,2020-01-17 05:00:00,-43.410205000000005,-63.8484675
Mason,111,2020-01-17 06:00:00,-43.5381225,-63.7671475
Mason,111,2020-01-17 07:00:00,-43.678745,-63.7582575
Mason,111,2020-01-17 08:00:00,-43.820662,-63.756052
Mason,111,2020-01-17 09:00:00,-43.9461075,-63.7468725
Mason,111,2020-01-17 10:00:00,-44.06656666666667,-63.732216666666666
Mason,111,2020-01-17 11:00:00,-44.1934,-63.7199275
Mason,111,2020-01-17 12:00:00,-44.312775,-63.7117325
Mason,111,2020-01-17 13:00:00,-44.4325675,-63.70201
Mason,111,2020-01-17 14:00:00,-44.5531925,-63.70874499999999
Mason,111,2020-01-17 15:00:00,-44.6792325,-63.7268725
Mason,111,2020-01-17 16:00:00,-44.7888125,-63.75048
Mason,111,2020-01-17 17:00:00,-44.8827725,-63.819995000000006
Mason,111,2020-01-17 18:00:00,-44.8496475,-63.8409675
Mason,111,2020-01-17 19:00:00,-44.833327499999996,-63.8104825
Mason,111,2020-01-17 20:00:00,-44.8366625,-63.820899999999995
Mason,111,2020-01-17 21:00:00,-44.83555,-63.828675000000004
Mason,111,2020-01-17 22:00:00,-44.829995,-63.831385
Mason,111,2020-01-17 23:00:00,-44.82083,-63.827775
Mason,111,2020-01-18 00:00:00,-44.810342500000004,-63.82069
Mason,111,2020-01-18 01:00:00,-44.8002725,-63.81326
Mason,111,2020-01-18 02:00:00,-44.7950625,-63.805135
Mason,111,2020-01-18 03:00:00,-44.7943,-63.798885
Mason,111,2020-01-18 04:00:00,-44.797775,-63.79701
Mason,111,2020-01-18 05:00:00,-44.80437,-63.7995775
Mason,111,2020-01-18 06:00:00,-44.812565,-63.8057575
Mason,111,2020-01-18 07:00:00,-44.8195075,-63.815132500000004
Mason,111,2020-01-18 08:00:00,-44.824386000000004,-63.826162
Mason,111,2020-01-18 09:00:00,-44.827149999999996,-63.8340225
Mason,111,2020-01-18 10:00:00,-44.82569,-63.839855
Mason,111,2020-01-18 11:00:00,-44.82208,-63.8413175
Mason,111,2020-01-18 12:00:00,-44.816525,-63.8351325
Mason,111,2020-01-18 13:00:00,-44.808814999999996,-63.82485750000001
Mason,111,2020-01-18 14:00:00,-44.8018725,-63.81465
Mason,111,2020-01-18 15:00:00,-44.797775,-63.807285
Mason,111,2020-01-18 16:00:00,-44.7986075,-63.803537500000004
Mason,111,2020-01-18 17:00:00,-44.804717499999995,-63.80451
Mason,111,2020-01-18 18:00:00,-44.8147175,-63.81069
Mason,111,2020-01-18 19:00:00,-44.826455,-63.821385
Mason,111,2020-01-18 20:00:00,-44.83777,-63.8335375
Mason,111,2020-01-18 21:00:00,-44.8465225,-63.843815
Mason,111,2020-01-18 22:00:00,-44.8488125,-63.8479825
Mason,111,2020-01-18 23:00:00,-44.847425,-63.847845
Mason,111,2020-01-19 00:00:00,-44.84423,-63.8436775
Mason,111,2020-01-19 01:00:00,-44.84083,-63.835480000000004
Mason,111,2020-01-19 02:00:00,-44.838815000000004,-63.8258275
Mason,111,2020-01-19 03:00:00,-44.839577500000004,-63.8204125
Mason,111,2020-01-19 04:00:00,-44.843675000000005,-63.81694
Mason,111,2020-01-19 05:00:00,-44.8510375,-63.815690000000004
Mason,111,2020-01-19 06:00:00,-44.8611775,-63.8176325
Mason,111,2020-01-19 07:00:00,-44.87222,-63.822425
Mason,111,2020-01-19 08:00:00,-44.88066,-63.828108
Mason,111,2020-01-19 09:00:00,-44.884370000000004,-63.8339525
Mason,111,2020-01-19 10:00:00,-44.88472,-63.840830000000004
Mason,111,2020-01-19 11:00:00,-44.88194,-63.84589750000001
Mason,111,2020-01-19 12:00:00,-44.8761075,-63.845205
Mason,111,2020-01-19 13:00:00,-44.86826,-63.838815
Mason,111,2020-01-19 14:00:00,-44.859440000000006,-63.829440000000005
Mason,111,2020-01-19 15:00:00,-44.851175,-63.8210375
Mason,111,2020-01-19 16:00:00,-44.8464525,-63.814715
Mason,111,2020-01-19 17:00:00,-44.8459675,-63.81201
Mason,111,2020-01-19 18:00:00,-44.850412500000004,-63.8136775
Mason,111,2020-01-19 19:00:00,-44.85847,-63.81826
Mason,111,2020-01-19 20:00:00,-44.8670775,-63.82583
Mason,111,2020-01-19 21:00:00,-44.8745075,-63.8343025
Mason,111,2020-01-19 22:00:00,-44.878955000000005,-63.839995
Mason,111,2020-01-19 23:00:00,-44.879995,-63.8445775
Mason,111,2020-01-20 00:00:00,-44.877632500000004,-63.843537500000004
Mason,111,2020-01-20 01:00:00,-44.872704999999996,-63.83722
Mason,111,2020-01-20 02:00:00,-44.86576,-63.8284675
Mason,111,2020-01-20 03:00:00,-44.8593725,-63.820550000000004
Mason,111,2020-01-20 04:00:00,-44.855135,-63.81326
Mason,111,2020-01-20 05:00:00,-44.85416,-63.80759
Mason,111,2020-01-20 06:00:00,-44.857147499999996,-63.8086775
Mason,111,2020-01-20 07:00:00,-44.8643725,-63.812915000000004
Mason,111,2020-01-20 08:00:00,-44.87326,-63.818745
Mason,111,2020-01-20 09:00:00,-44.882425,-63.8270075
Mason,111,2020-01-20 10:00:00,-44.888815,-63.8353425
Mason,111,2020-01-20 11:00:00,-44.891175,-63.84194000000001
Mason,111,2020-01-20 12:00:00,-44.8883275,-63.8451325
Mason,111,2020-01-20 13:00:00,-44.881315,-63.843675
Mason,111,2020-01-20 14:00:00,-44.8740925,-63.83611
Mason,111,2020-01-20 15:00:00,-44.867217499999995,-63.82506500000001
